Algorithm;ScenarioName;RunIndex;MapWidth;MapHeight;ObstacleDensity;MapType;AllowDiagonal;Start;Goal;LinearDistance;WeightW;TimeLimitMs;MaxExpansions;TieBreakLowG;Found;PathCost;PathLength;Expansions;ElapsedMs;AllocBytes
Dijkstra;6_512x512_dens0,30_corner_Diag;27;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;761.3250352560314;578;183472;307;109316632
WeightedAStar;6_512x512_dens0,30_corner_Diag;27;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;814.6976182580618;638;732;1;826968
JPS;6_512x512_dens0,30_corner_Diag;27;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;770.9402589451804;471;547;2;735720
Dijkstra;6_512x512_dens0,30_corner_Diag;28;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;759.5676759431506;575;183487;268;109326672
WeightedAStar;6_512x512_dens0,30_corner_Diag;28;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;803.8691911333153;628;736;1;828312
JPS;6_512x512_dens0,30_corner_Diag;28;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;776.7981233214495;466;602;2;774000
Dijkstra;6_512x512_dens0,30_corner_Diag;29;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;758.9818895055238;574;183471;264;109315952
WeightedAStar;6_512x512_dens0,30_corner_Diag;29;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;807.2834046956885;631;755;1;834696
JPS;6_512x512_dens0,30_corner_Diag;29;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;776.7981233214495;478;556;2;742800
Dijkstra;6_512x512_dens0,30_corner_Diag;30;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;758.3961030678969;573;183484;261;109322888
WeightedAStar;6_512x512_dens0,30_corner_Diag;30;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;786.1118318204348;609;691;1;813192
JPS;6_512x512_dens0,30_corner_Diag;30;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;772.4549775709418;457;519;2;715072
Dijkstra;6_512x512_dens0,30_corner_Diag;31;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;760.1534623807776;576;183463;274;109323712
WeightedAStar;6_512x512_dens0,30_corner_Diag;31;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;803.7270555095845;632;770;1;839736
JPS;6_512x512_dens0,30_corner_Diag;31;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;768.3544725075534;452;494;2;696872
Dijkstra;6_512x512_dens0,30_corner_Diag;32;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;761.5676759431507;577;183485;278;109331848
WeightedAStar;6_512x512_dens0,30_corner_Diag;32;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;817.7270555095844;645;790;1;846456
JPS;6_512x512_dens0,30_corner_Diag;32;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;779.141269071957;485;536;2;723928
Dijkstra;6_512x512_dens0,30_corner_Diag;33;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;761.3250352560314;578;183468;267;109315672
WeightedAStar;6_512x512_dens0,30_corner_Diag;33;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;790.4549775709424;615;675;1;580968
JPS;6_512x512_dens0,30_corner_Diag;33;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;773.6265504461956;470;564;2;748184
Dijkstra;6_512x512_dens0,30_corner_Diag;34;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;761.3250352560314;578;183469;281;109317768
WeightedAStar;6_512x512_dens0,30_corner_Diag;34;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;807.7270555095845;636;762;1;837048
JPS;6_512x512_dens0,30_corner_Diag;34;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;768.3544725075535;467;538;2;729608
Dijkstra;6_512x512_dens0,30_corner_Diag;35;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;761.3250352560314;578;183482;261;109328416
WeightedAStar;6_512x512_dens0,30_corner_Diag;35;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;797.1828996323004;618;712;1;820248
JPS;6_512x512_dens0,30_corner_Diag;35;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;778.3128419472107;476;589;2;763920
Dijkstra;6_512x512_dens0,30_corner_Diag;36;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;760.3961030678969;575;183486;275;109337640
WeightedAStar;6_512x512_dens0,30_corner_Diag;36;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;820.4549775709424;645;792;1;847128
JPS;6_512x512_dens0,30_corner_Diag;36;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;780.55548263433;481;549;2;735504
Dijkstra;6_512x512_dens0,30_corner_Diag;37;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;759.5676759431507;575;183468;287;109324336
WeightedAStar;6_512x512_dens0,30_corner_Diag;37;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;793.4255403194197;613;801;1;850152
JPS;6_512x512_dens0,30_corner_Diag;37;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;778.2123368838224;457;543;2;730520
Dijkstra;6_512x512_dens0,30_corner_Diag;38;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;758.9818895055238;574;183478;287;109322960
WeightedAStar;6_512x512_dens0,30_corner_Diag;38;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;803.5849198858533;636;736;1;828312
JPS;6_512x512_dens0,30_corner_Diag;38;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;781.2417741353454;486;540;2;728776
Dijkstra;6_512x512_dens0,30_corner_Diag;39;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;761.9108216936582;579;183472;265;109327904
WeightedAStar;6_512x512_dens0,30_corner_Diag;39;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;793.2834046956887;617;686;1;811512
JPS;6_512x512_dens0,30_corner_Diag;39;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;773.0407640085689;478;516;2;714120
Dijkstra;6_512x512_dens0,30_corner_Diag;40;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;761.9108216936582;579;183474;280;109317272
WeightedAStar;6_512x512_dens0,30_corner_Diag;40;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;810.3544725075541;632;841;2;863592
JPS;6_512x512_dens0,30_corner_Diag;40;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;776.2123368838224;484;565;3;746888
Dijkstra;6_512x512_dens0,30_corner_Diag;41;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;761.2245301926431;575;183476;1182;109320296
WeightedAStar;6_512x512_dens0,30_corner_Diag;41;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;825.4844148224652;655;781;3;843432
Dijkstra;6_512x512_dens0,30_corner_Diag;42;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;758.396103067897;573;183473;300;109326960
WeightedAStar;6_512x512_dens0,30_corner_Diag;42;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;800.79812332145;627;710;1;819576
JPS;6_512x512_dens0,30_corner_Diag;42;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;769.7686860699267;460;504;2;704328
Dijkstra;6_512x512_dens0,30_corner_Diag;44;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;757.81031663027;572;183475;310;109316200
WeightedAStar;6_512x512_dens0,30_corner_Diag;44;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;788.4549775709423;613;789;1;846120
JPS;6_512x512_dens0,30_corner_Diag;44;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;768.3544725075535;453;487;2;692568
Dijkstra;6_512x512_dens0,30_corner_Diag;45;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;760.7392488184045;577;183489;274;109323456
WeightedAStar;6_512x512_dens0,30_corner_Diag;45;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;806.3128419472114;635;741;1;829992
JPS;6_512x512_dens0,30_corner_Diag;45;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;777.1412690719567;460;567;2;749840
Dijkstra;6_512x512_dens0,30_corner_Diag;46;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;762.4966081312851;580;183468;278;109324416
WeightedAStar;6_512x512_dens0,30_corner_Diag;46;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;804.3128419472113;633;850;1;866616
JPS;6_512x512_dens0,30_corner_Diag;46;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;769.7686860699266;473;513;2;710968
Dijkstra;6_512x512_dens0,30_corner_Diag;47;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;760.3961030678969;575;183477;309;109332624
WeightedAStar;6_512x512_dens0,30_corner_Diag;47;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;803.9696961967038;631;776;1;841752
JPS;6_512x512_dens0,30_corner_Diag;47;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;773.5260453828074;485;516;2;713856
Dijkstra;6_512x512_dens0,30_corner_Diag;48;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;757.81031663027;572;183470;292;109324208
WeightedAStar;6_512x512_dens0,30_corner_Diag;48;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;795.7270555095844;624;756;2;835032
JPS;6_512x512_dens0,30_corner_Diag;48;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;769.5260453828071;432;501;4;701440
Dijkstra;6_512x512_dens0,30_corner_Diag;49;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;760.7392488184045;577;183481;272;109327648
WeightedAStar;6_512x512_dens0,30_corner_Diag;49;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;808.8986283848382;638;729;1;825960
JPS;6_512x512_dens0,30_corner_Diag;49;512;512;0.3;Random;1;0,0;511,511;722.6631303726516;1.2;0;0;1;1;778.8986283848377;467;530;2;721232
Dijkstra;7_512x512_dens0,30_random_NoDiag;0;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172727;237;90506776
WeightedAStar;7_512x512_dens0,30_random_NoDiag;0;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;606.0;605;2497;8;1270800
Dijkstra;7_512x512_dens0,30_random_NoDiag;1;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;578.0;579;172466;216;90421864
WeightedAStar;7_512x512_dens0,30_random_NoDiag;1;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;600.0;601;1857;3;1031048
Dijkstra;7_512x512_dens0,30_random_NoDiag;2;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172795;196;90509424
WeightedAStar;7_512x512_dens0,30_random_NoDiag;2;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;584.0;585;1010;1;594144
Dijkstra;7_512x512_dens0,30_random_NoDiag;3;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172885;212;90522296
WeightedAStar;7_512x512_dens0,30_random_NoDiag;3;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;604.0;599;1577;3;961608
Dijkstra;7_512x512_dens0,30_random_NoDiag;4;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172949;291;90538264
WeightedAStar;7_512x512_dens0,30_random_NoDiag;4;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;594.0;593;1398;1;917216
Dijkstra;7_512x512_dens0,30_random_NoDiag;5;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;570.0;571;172980;217;90553272
WeightedAStar;7_512x512_dens0,30_random_NoDiag;5;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;600.0;601;1546;2;953920
Dijkstra;7_512x512_dens0,30_random_NoDiag;6;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;580.0;581;173329;201;90639360
WeightedAStar;7_512x512_dens0,30_random_NoDiag;6;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;596.0;597;3248;4;1457048
Dijkstra;7_512x512_dens0,30_random_NoDiag;7;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;576.0;577;173186;232;90623808
WeightedAStar;7_512x512_dens0,30_random_NoDiag;7;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;602.0;595;2578;3;1290888
Dijkstra;7_512x512_dens0,30_random_NoDiag;8;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;570.0;571;172029;160;90308488
WeightedAStar;7_512x512_dens0,30_random_NoDiag;8;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;590.0;591;1152;1;629360
Dijkstra;7_512x512_dens0,30_random_NoDiag;9;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172882;211;90557888
WeightedAStar;7_512x512_dens0,30_random_NoDiag;9;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;592.0;593;1208;1;643248
Dijkstra;7_512x512_dens0,30_random_NoDiag;10;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;578.0;579;173112;200;90578968
WeightedAStar;7_512x512_dens0,30_random_NoDiag;10;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;590.0;591;1332;1;674000
Dijkstra;7_512x512_dens0,30_random_NoDiag;11;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;576.0;577;172756;202;90501720
WeightedAStar;7_512x512_dens0,30_random_NoDiag;11;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;586.0;587;1123;1;622168
Dijkstra;7_512x512_dens0,30_random_NoDiag;12;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172982;211;90546504
WeightedAStar;7_512x512_dens0,30_random_NoDiag;12;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;590.0;591;956;1;580752
Dijkstra;7_512x512_dens0,30_random_NoDiag;13;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;582.0;583;173383;209;90643744
WeightedAStar;7_512x512_dens0,30_random_NoDiag;13;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;590.0;591;909;1;530424
Dijkstra;7_512x512_dens0,30_random_NoDiag;14;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;572.0;573;172341;192;90389128
WeightedAStar;7_512x512_dens0,30_random_NoDiag;14;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;598.0;597;2378;3;1241288
Dijkstra;7_512x512_dens0,30_random_NoDiag;15;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;578.0;579;173436;206;90654864
WeightedAStar;7_512x512_dens0,30_random_NoDiag;15;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;586.0;587;1134;1;624896
Dijkstra;7_512x512_dens0,30_random_NoDiag;16;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;572.0;573;172364;241;90427936
WeightedAStar;7_512x512_dens0,30_random_NoDiag;16;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;590.0;591;1294;1;664576
Dijkstra;7_512x512_dens0,30_random_NoDiag;17;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;580.0;581;173373;224;90675616
WeightedAStar;7_512x512_dens0,30_random_NoDiag;17;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;592.0;593;1280;1;661104
Dijkstra;7_512x512_dens0,30_random_NoDiag;18;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;580.0;581;173009;217;90548480
WeightedAStar;7_512x512_dens0,30_random_NoDiag;18;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;592.0;593;1092;1;614480
Dijkstra;7_512x512_dens0,30_random_NoDiag;19;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;586.0;587;173123;200;90582576
WeightedAStar;7_512x512_dens0,30_random_NoDiag;19;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;602.0;603;1405;1;918952
Dijkstra;7_512x512_dens0,30_random_NoDiag;20;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;572.0;573;172909;209;90530896
WeightedAStar;7_512x512_dens0,30_random_NoDiag;20;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;586.0;587;1260;1;656144
Dijkstra;7_512x512_dens0,30_random_NoDiag;22;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172997;216;90561736
WeightedAStar;7_512x512_dens0,30_random_NoDiag;22;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;588.0;589;1764;2;1007984
Dijkstra;7_512x512_dens0,30_random_NoDiag;23;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;582.0;583;173497;211;90677672
WeightedAStar;7_512x512_dens0,30_random_NoDiag;23;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;584.0;585;1210;1;643744
Dijkstra;7_512x512_dens0,30_random_NoDiag;24;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;582.0;583;172720;189;90484576
WeightedAStar;7_512x512_dens0,30_random_NoDiag;24;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;612.0;613;1992;2;1145560
Dijkstra;7_512x512_dens0,30_random_NoDiag;25;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;570.0;571;172867;232;90555112
WeightedAStar;7_512x512_dens0,30_random_NoDiag;25;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;592.0;593;1273;1;659368
Dijkstra;7_512x512_dens0,30_random_NoDiag;26;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;578.0;579;173084;255;90594800
WeightedAStar;7_512x512_dens0,30_random_NoDiag;26;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;604.0;603;1950;2;1135144
Dijkstra;7_512x512_dens0,30_random_NoDiag;27;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172870;369;90522880
WeightedAStar;7_512x512_dens0,30_random_NoDiag;27;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;590.0;591;1184;1;637296
Dijkstra;7_512x512_dens0,30_random_NoDiag;28;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;576.0;577;172547;215;90460304
WeightedAStar;7_512x512_dens0,30_random_NoDiag;28;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;610.0;611;2879;4;1365536
Dijkstra;7_512x512_dens0,30_random_NoDiag;29;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;576.0;577;172883;236;90552272
WeightedAStar;7_512x512_dens0,30_random_NoDiag;29;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;592.0;593;1143;1;627128
Dijkstra;7_512x512_dens0,30_random_NoDiag;30;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;580.0;581;172829;209;90511896
WeightedAStar;7_512x512_dens0,30_random_NoDiag;30;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;602.0;603;1986;3;1144072
Dijkstra;7_512x512_dens0,30_random_NoDiag;31;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172987;205;90546160
WeightedAStar;7_512x512_dens0,30_random_NoDiag;31;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;586.0;587;1075;1;610264
Dijkstra;7_512x512_dens0,30_random_NoDiag;33;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;578.0;579;172884;205;90522208
WeightedAStar;7_512x512_dens0,30_random_NoDiag;33;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;584.0;585;1091;1;614232
Dijkstra;7_512x512_dens0,30_random_NoDiag;34;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;572.0;573;172768;204;90519056
WeightedAStar;7_512x512_dens0,30_random_NoDiag;34;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;588.0;589;1985;2;1143824
Dijkstra;7_512x512_dens0,30_random_NoDiag;35;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;572.0;573;173157;219;90614232
WeightedAStar;7_512x512_dens0,30_random_NoDiag;35;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;606.0;601;1777;2;1011208
Dijkstra;7_512x512_dens0,30_random_NoDiag;36;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172920;212;90541912
WeightedAStar;7_512x512_dens0,30_random_NoDiag;36;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;608.0;605;2037;2;1156720
Dijkstra;7_512x512_dens0,30_random_NoDiag;37;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;582.0;583;173027;214;90558280
WeightedAStar;7_512x512_dens0,30_random_NoDiag;37;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;594.0;595;1192;1;639280
Dijkstra;7_512x512_dens0,30_random_NoDiag;38;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;576.0;577;172730;207;90503992
WeightedAStar;7_512x512_dens0,30_random_NoDiag;38;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;586.0;587;938;1;576288
Dijkstra;7_512x512_dens0,30_random_NoDiag;39;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;576.0;577;172977;207;90546360
WeightedAStar;7_512x512_dens0,30_random_NoDiag;39;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;602.0;601;2218;3;1201608
Dijkstra;7_512x512_dens0,30_random_NoDiag;40;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;572.0;573;172809;238;90505096
WeightedAStar;7_512x512_dens0,30_random_NoDiag;40;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;588.0;587;1783;2;1012696
Dijkstra;7_512x512_dens0,30_random_NoDiag;41;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;572.0;573;172958;206;90544640
WeightedAStar;7_512x512_dens0,30_random_NoDiag;41;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;588.0;587;1312;1;669040
Dijkstra;7_512x512_dens0,30_random_NoDiag;42;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;572.0;573;173019;204;90578224
WeightedAStar;7_512x512_dens0,30_random_NoDiag;42;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;592.0;593;1433;1;925896
Dijkstra;7_512x512_dens0,30_random_NoDiag;43;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172713;204;90487264
WeightedAStar;7_512x512_dens0,30_random_NoDiag;43;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;592.0;591;1123;1;622168
Dijkstra;7_512x512_dens0,30_random_NoDiag;45;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;574.0;575;172720;212;90483600
WeightedAStar;7_512x512_dens0,30_random_NoDiag;45;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;592.0;593;1149;1;628616
Dijkstra;7_512x512_dens0,30_random_NoDiag;47;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;592.0;593;174646;244;90959592
WeightedAStar;7_512x512_dens0,30_random_NoDiag;47;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;614.0;615;6102;9;2804840
Dijkstra;7_512x512_dens0,30_random_NoDiag;48;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;576.0;577;172641;229;90468864
WeightedAStar;7_512x512_dens0,30_random_NoDiag;48;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;596.0;597;1955;3;1136384
Dijkstra;7_512x512_dens0,30_random_NoDiag;49;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;572.0;573;173063;257;90569648
WeightedAStar;7_512x512_dens0,30_random_NoDiag;49;512;512;0.3;Random;0;371,341;73,69;403.4699493146919;1.2;0;0;1;1;588.0;589;2205;3;1198384
Dijkstra;7_512x512_dens0,30_random_Diag;0;512;512;0.3;Random;1;371,341;73,69;403.4699493146919;1.2;0;0;1;1;424.9676041556487;322;174006;296;106127320
